	idx	natural_length	frequencies	natural	fcfs	caplan	caplan_low_temperature	fcfs_length	caplan_length	caplan_low_temperature_length
95	95	6	182	forces	constitution	kgrbdixn	constitution	12	8	12
96	96	6	93	fought	rock	rgirmvic	rock	4	8	4
97	97	6	12	rebels	start	ikow	start	5	4	5
98	98	5	22	citys	armonting	vivo	armonting	9	4	9
99	99	7	264	central	capton	ca	capton	6	2	6
100	100	4	339	park	grown	gtkwhzoulb	grown	5	10	5
101	101	6	361	august	condicted	hhzmackeyffgtefe	condicted	9	16	9
102	102	3	10	zee	antony	wtpouatn	antony	6	8	6
103	103	5	52	tamil	clones	vefkdlemc	sent	6	9	4
104	104	4	276	held	laure	clenaspournssy	clones	5	14	6
105	105	5	252	grand	homale	ldumytangul	laure	6	11	5
106	106	5	166	event	nave	h	homale	4	1	6
107	107	2	16903	to	reactive	nbis	nave	8	4	4
108	108	9	15	celebrate	expect	rdektov	reactive	6	7	8
109	109	7	87	success	lois	ewonsivil	expect	4	9	6
110	110	10	2	sembaruthi	antens	loinbphysdiahdtay	lois	6	17	4
111	111	4	283	head	magager	efttykutisjipani	antens	7	16	6
112	112	5	106	coach	solean	mmgravlugsoautifeum	magager	6	19	7
113	113	6	43	merged	cast	sqaps	solean	4	5	6
114	114	4	5149	with	boad	jai	cast	4	3	4
115	115	11	1	grattavache	share	boaibhbhfpu	boad	5	11	4
116	116	7	1	progens	abourg	gltretozijys	share	6	12	5
117	117	7	7	spaniel	mathers	abzrrciarafcqitced	abourg	7	18	6
118	118	4	196	type	commonden	vbwh	mathers	9	4	7
119	119	3	59	gun	supprease	crlutmqzaerruynauieeya	commonden	9	22	9
120	120	3	90	dog	purpin	vulbrea	supprease	6	7	9
121	121	8	61	remained	repten	oburip	purpin	6	6	6
122	122	7	8	happily	hard	SOSh	repten	4	4	6
123	123	7	329	married	bond	vaba	hard	4	4	4
124	124	3	783	him	apprece	bokbbabiooyss	bond	7	13	4
125	125	3	6790	for	saned	apebioklywnwx	apprece	5	13	7
126	126	5	1003	years	telectrical	uaced	saned	11	5	5
127	127	5	563	until	specific	telurejyibh	telectrical	8	11	11
128	128	3	3780	his	fack	nyi	specific	4	3	8
129	129	5	440	death	chambal	fwakheomocvlydazneue	fack	7	20	4
130	130	3	1404	all	entiry	lynksbrrenap	chambal	6	12	7
131	131	7	2	rounder	participle	ehxire	entiry	10	6	6
132	132	2	6825	it	magnetical	ufjwi	participle	10	5	10
133	133	4	62	easy	provine	mwlrnhnirfldhmiph	magnetical	7	17	10
134	134	3	279	see	antain	gykkiteehahs	provine	6	12	7
135	135	9	3	tarantula	electronski	anmavy	antain	11	6	6
136	136	7	28	turning	production	eegncqphwuganymecon	electronski	10	19	11
137	137	6	519	around	asso	qszedjaxuzyakmhdew	production	4	18	10
138	138	4	32	spot	granderic	yvabobotc	asso	9	9	4
139	139	4	47	prey	prisson	gkfererSOSqtlhoiparelatevlial	granderic	7	29	9
140	140	3	1458	its	sand	pru	prisson	4	3	7
141	141	5	56	mouth	seary	saxs	sand	5	4	4
142	142	4	165	hard	munician	ujacb	seary	8	5	5
143	143	4	19	silk	fanting	nyxverq	munician	7	7	8
144	144	6	54	coming	burgest	fantirymogyhae	fanting	7	14	7
145	145	3	808	out	occused	udSOSbiasgnsnao	burgest	7	15	7
146	146	5	483	small	autamous	obf	occused	8	3	7
147	147	8	21	diameter	marn	obasioateomn	autamous	4	12	8
148	148	9	7	thickness	son	weka	marn	3	4	4
149	149	11	10	transparent	wate	sofdvphj	son	4	8	3
150	150	4	476	live	parts	wlcf	wate	5	4	4
151	151	6	151	action	dead	wxilhgoo	parts	4	8	5
152	152	10	4	roledirect	stacks	zcga	dead	6	4	4
153	153	5	250	video	larina	qircha	stacks	6	6	6
154	154	6	4	nizams	poted	lxriouticaa	larina	5	11	6
155	155	12	9	commissioned	tandan	pooknyaritaikongede	poted	6	19	5
156	156	11	61	engineering	conternation	tknpankacslarduy	tandan	12	16	6
157	157	8	34	projects	shalt	gmxppey	conternation	5	7	12
158	158	4	675	such	robert	phx	shalt	6	3	5
159	159	2	5642	as	striigh	robere	robert	7	6	6
160	160	5	416	large	chael	ersi	striigh	5	4	7
161	161	10	4	reservoirs	heaver	chwdlf	chael	6	6	5
162	162	4	1013	like	sported	hcofpqyypenghkazohnhyssycms	heaver	7	27	6
163	163	5	3	osman	love	rypbidne	sported	4	8	7
164	164	5	2	sagar	sten	loneyltzagi	love	4	11	4
165	165	7	1	himayat	millan	sperboobo	sten	6	9	4
166	166	2	599	us	colluce	dimcqignevsty	millan	7	13	6
167	167	10	44	operations	feed	okllucvstidcle	colluce	4	14	7
168	168	4	2783	were	choland	fewdvu	feed	7	6	4
169	169	4	9	spun	state	qrosailyycy	choland	5	11	7
170	170	10	55	electronic	syngo	vi	state	5	2	5
171	171	4	86	arts	liberation	dytus	syngo	10	5	5
172	172	4	847	part	suffer	xxbew	liberation	6	5	10
173	173	11	8	acquisition	shooting	sye	suffer	8	3	6
174	174	8	3	westwood	accident	shwybiz	shooting	8	7	8
175	175	7	62	studios	convertion	accialvg	accident	10	8	8
176	176	4	5585	that	profession	uxjlydu	convertion	10	7	10
177	177	4	592	same	recorded	gwzxabotwyektps	profession	8	15	10
178	178	4	727	year	promice	rey	recorded	7	3	8
179	179	6	319	region	shappon	pcopichcy	promice	7	9	7
180	180	4	9	xiii	attender	eladrad	shappon	8	7	7
181	181	5	14	carey	bane	tyukek	attender	4	6	8
182	182	7	3	resided	winder	lanfeudreemlcetbahoe	bane	6	20	4
183	183	3	1666	new	maintern	wcrindSOSgivzhyluahung	winder	8	22	6
184	184	4	450	york	mich	mkiuje	maintern	4	6	8
185	185	4	1139	city	sulsext	inyhexiultyyience	mich	7	17	4
186	186	15	1	rensselaerville	transtants	yb	sulsext	10	2	7
187	187	11	1	fascination	checks	enregunylsuumms	transtants	6	15	10
188	188	6	54	colour	discoved	cteiamb	checks	8	7	6
189	189	9	3	symbolism	regular	d	discoved	7	1	8
190	190	10	26	psychology	pracises	rwetjurd	regular	8	8	7
191	191	9	132	continued	sandhan	otinieibnewu	pracises	7	12	8
192	192	4	115	grew	marche	qroyhleyemei	sandhan	6	12	7
193	193	5	1791	after	touring	mailqeraceyrowhby	marche	7	17	6
194	194	6	966	became	burned	twyirhnss	touring	6	9	7
195	195	6	44	lawyer	cardinations	bmutzeverd	burned	12	10	6
196	196	4	326	went	decided	cafwgsutso	cardinations	7	10	12
197	197	6	57	colony	forty	dobskmim	decided	5	8	7
198	198	5	797	south	bee	fkyskfandilusaspieneso	forty	3	22	5
199	199	6	172	africa	performer	bixblcwijdometrs	bee	9	16	3
200	200	5	767	where	starder	gewfrevn	performer	7	8	9
201	201	11	28	experienced	copental	sogegcyalf	starder	8	10	7
202	202	4	134	laws	limp	cegclewherfmhkbowalcurigorahiza	copental	4	31	8
203	203	4	590	said	seedent	lkdn	limp	7	4	4
204	204	6	2125	people	christle	oduzokxtwriwtbyfbh	seedent	8	18	7
205	205	4	96	skin	dand	ffrfsuyjedeqtebedie	christle	4	19	8
206	206	3	1978	had	tanks	davhrrywstgienceh	dand	5	17	4
207	207	5	31	fewer	rade	tunblawfuiteeq	tanks	4	14	5
208	208	6	164	rights	maired	lahk	rade	6	4	4
209	209	4	896	than	setter	md	maired	6	2	6
210	210	5	272	light	conventation	sotopop	setter	12	7	6
211	211	4	13	brad	tick	qz	conventation	4	2	12
212	212	10	1	keselowski	cinsc	dibbylamemtiheumsauv	discovered	5	20	10
213	213	7	1	skolmen	consumeration	tidtfeSOS	tick	13	9	4
214	214	4	532	died	contentant	cizal	cinsc	10	5	5
215	215	5	424	march	antern	ktzpuhoysydolieulacloyri	consumeration	6	24	13
216	216	4	63	oslo	constent	clhbo	contentant	8	5	10
217	217	3	295	age	continue	atiunh	antern	8	6	6
218	218	4	465	left	invertional	cxnduuhy	constent	11	8	8
219	219	5	198	field	webb	xwntia	continue	4	6	8
220	220	9	18	defensive	marker	ievefsishyes	invertional	6	12	11
221	221	8	3	outfield	secretion	wem	webb	9	3	4
222	222	8	163	position	remotion	megonoqion	marker	8	10	6
223	223	4	237	side	constaunting	xjegeush	secretion	12	8	9
224	224	6	114	behind	arrondest	rtkotczhejhoxm	remotion	9	14	8
225	225	9	3	shortstop	constarted	cevoldulkiviy	constaunting	10	13	12
226	226	5	325	third	romania	xry	arrondest	7	3	9
227	227	7	4	baseman	angly	jfslipcrayyhtked	constarted	5	16	10
228	228	4	30	pure	drowns	rggatpvc	romania	6	8	7
229	229	5	86	heavy	harda	vyhqmsdasgstqenon	angly	5	17	5
230	230	5	529	water	singing	drosmukq	drowns	7	8	6
231	231	3	2816	not	gardina	hrg	harda	7	3	5
232	232	11	25	radioactive	spectations	qi	singing	11	2	7
233	233	9	4	deuterium	courts	gskzwliceh	gardina	6	10	7
234	234	6	41	stable	devis	op	spectations	5	2	11
235	235	7	5	isotope	contester	ljcobfxhzulekitanly	courts	9	19	6
236	236	3	2546	has	encect	uukx	devis	6	4	5
237	237	4	1197	been	responced	cmehnybelcageh	contester	9	14	9
238	238	7	526	through	lart	encill	encect	4	6	6
239	239	7	101	nuclear	standhard	rerulutazor	responced	9	11	9
240	240	7	7	reactor	simples	lzprupeo	lart	7	8	4
241	241	8	36	slightly	mand	xzdlshrh	standhard	4	8	9
242	242	4	3395	this	pressed	nieellhdy	simples	7	9	7
243	243	5	764	later	destay	ktckutag	mand	6	8	4
244	244	4	494	work	report	prsemoaich	pressed	6	10	7
245	245	7	4	celeste	house	dygxig	destay	5	6	6
246	246	5	8	boyle	researting	xpwomnx	report	10	7	6
247	247	2	15	dj	retruction	hsizclla	house	10	8	5
248	248	4	309	take	reading	rm	researting	7	2	10
249	249	2	194	me	printic	ruqfptpissogihtemreae	retruction	7	21	10
250	250	4	239	away	monart	ryntmah	reading	6	7	7
251	251	8	4	gretchen	inter	w	printic	5	1	7
252	252	6	54	wilson	alega	mgnovy	monart	5	6	6
253	253	10	73	additional	flard	ibtdhmlrwow	inter	5	11	5
254	254	6	60	voices	invorrest	fyev	alega	9	4	5
255	255	7	1	suction	flegal	kxfipzbbevxdawidlsotecs	flard	6	23	5
256	256	6	3	matlin	conviction	itrg	invorrest	10	4	9
257	257	6	629	played	claring	fuxtlse	flegal	7	7	6
258	258	7	31	hearing	theorourea	vztrlezbie	conviction	10	10	10
259	259	5	178	woman	controllers	hbtrburq	claring	11	8	7
260	260	5	2301	first	expendent	tgewro	theorourea	9	6	10
261	261	9	84	nominated	enters	cufw	controllers	6	4	11
262	262	8	1	cableace	consestent	vowsobhlzpwango	expendent	10	15	9
263	263	5	377	award	subdemple	eqlexstroaynaf	enters	9	14	6
264	264	4	671	best	mont	bsieesck	consestent	4	8	10
265	265	7	174	actress	alen	aubusmi	subdemple	4	7	9
266	266	7	14	lawsuit	septing	mgtnzfhwg	mont	7	9	4
267	267	7	728	between	modely	assiss	alen	6	6	4
268	268	6	13	stella	constantin	uyfoisueu	septing	10	9	7
269	269	7	1	liebeck	michame	mrdvlytlaunesvicit	modely	7	18	6
270	270	9	7	mcdonalds	corps	wzwonxgwrabatesk	constantin	5	16	10
271	271	8	26	delaware	singling	utclcpfultuqeonagescem	michame	8	22	7
272	272	6	771	county	strong	sdva	state	6	4	5
273	273	3	363	red	campity	ctrgjoy	corps	7	7	5
274	274	4	58	bull	strict	svnvy	singling	6	5	8
275	275	8	36	salzburg	separates	htksevelmubssuycewinclu	strong	9	23	6
276	276	4	3664	they	founded	dugmiytnosyrignesnone	campity	7	21	7
277	277	2	728	do	explosive	vqtcceaofmy	strict	9	11	6
278	278	3	114	eat	rate	sepadxasswae	separates	4	12	9
279	279	4	51	meat	resuged	ynfbiondn	founded	7	9	7
280	280	5	129	plant	portion	exbrussofstminieul	explosive	7	18	9
281	281	6	14	shoots	anger	raxs	rate	5	4	4
282	282	3	71	dry	supperling	gemugury	resuged	10	8	7
283	283	6	453	season	discoverial	towegtsthdunwlypht	portion	11	18	7
284	284	5	61	fruit	susten	neduarogylasits	anger	6	15	5
285	285	4	80	wild	sustinged	qulbiel	supperling	9	7	10
286	286	10	2	watermelon	steal	d	discoverial	5	1	11
287	287	6	54	liquid	deak	lvsotwrryqly	susten	4	12	6
288	288	7	168	natural	runner	sdiz	sustinged	6	4	9
289	289	6	7	sugars	refers	sqeSOSvrkvlabmawsuwiwyatc	steal	6	25	5
290	290	8	3	explodes	sports	dhailohmgs	deak	6	10	4
291	291	6	47	impact	pirological	luw	runner	11	3	6
292	292	3	1059	may	face	rsifodldks	refers	4	10	6
293	293	6	3	injure	tomes	sbqucjk	sports	5	7	6
294	294	4	414	even	colours	pivoyzapghgwimhiuysyd	pirological	7	21	11
295	295	4	125	kill	normanth	ffqeagebs	face	8	9	4
296	296	10	108	scientists	creature	oomfbnord	tomes	8	9	5
297	297	5	163	think	furk	vedbughl	colours	4	8	7
298	298	5	158	might	faculty	nphmcutukxslkyfows	normanth	7	18	8
299	299	2	2764	be	account	yregrast	creature	7	8	8
300	300	3	98	why	denest	fuce	furk	6	4	4
301	301	5	46	frogs	stest	zmcskne	faculty	5	7	7
302	302	7	12	spiders	communicate	qa	account	11	2	7
303	303	7	450	started	stade	d	denest	5	1	6
304	304	6	263	living	allington	vyuslad	stest	9	7	5
305	305	8	284	together	ellendor	icsumeeia	communicate	8	9	11
306	306	2	176	co	lightly	qsadliettqoyv	stade	7	13	5
307	307	10	215	production	manunch	wlfwellwais	allington	7	11	9
308	308	10	2	mandeville	armand	ellskdoqhaxd	ellendor	6	12	8
309	309	5	72	films	constantine	nxgkylquv	lightly	11	9	7
310	310	7	74	appears	trant	mcnvnbusgnpacefucay	manunch	5	19	7
311	311	12	4	silmarillion	defender	aumavylzey	armand	8	10	6
312	312	5	7	tidal	pravers	lacmstykip	constantine	7	10	11
313	313	6	91	rivers	contentation	tklidga	trant	12	7	5
314	314	4	947	them	cool	dremine	defender	4	7	8
315	315	5	5	risen	bach	pepbylamswheln	pravers	4	14	7
316	316	5	529	could	bradual	zphaylez	sports	7	8	6
317	317	5	113	cross	mostifal	crellylfgzemef	contentation	8	14	12
318	318	3	692	did	stacre	quolhjajmokn	cool	6	12	4
319	319	7	93	earlier	specialies	bloeafklyaignge	bach	10	15	4
320	320	6	1	kingda	sheats	xnaxncucusokhs	bradual	6	14	7
321	321	2	18	ka	phaild	mosfialywawhamkirg	mostifal	6	18	8
322	322	6	8	shores	warred	bomvann	stacre	6	7	6
323	323	4	209	lake	distrovers	jpytu	specialies	10	5	10
324	324	4	9	como	accedse	tdmuouhladcebp	sheats	7	14	6
325	325	8	226	northern	mater	yhdnamightsconphsds	phaild	5	19	6
326	326	5	180	italy	sames	wtronth	warred	5	7	6
327	327	6	1	kizuna	artive	ocptbycuhushx	distrovers	6	13	10
328	328	5	339	young	gont	acchdmimmiblor	accedse	4	14	7
329	329	8	72	animated	controlect	nomedtafia	mater	10	10	5
330	330	4	139	girl	meeus	xvmfitssukctmed	sames	5	15	5
331	331	7	13	niagara	colourable	urtgetm	artive	10	7	6
332	332	4	1622	many	formal	gpitzsnathdalrca	gont	6	16	4
333	333	9	16	victorian	elebris	exsrpvbeyhng	controlect	7	12	10
334	334	8	1	swainson	chentaine	mnquutalra	meeus	9	10	5
335	335	4	2756	also	conternal	dnlgb	colourable	9	5	10
336	336	9	12	societies	propractized	fpnq	formal	12	4	6
337	337	4	537	both	arrine	eivekcfvclyonvs	elebris	6	15	7
338	338	5	167	stars	enter	SOShw	chentaine	5	5	9
339	339	3	5171	are	prince	oy	conternal	6	2	9
340	340	9	12	variables	sulver	prxplasms	propractized	6	9	12
341	341	4	36	axis	streight	juyyfeivegneep	arrine	8	14	6
342	342	7	185	eastern	shear	eflowencyy	enter	5	10	5
343	343	5	143	front	tingston	quairp	prince	8	6	6
344	344	5	56	looks	evention	yayawinklaul	sulver	8	12	6
345	345	6	17	finger	monterial	olyeik	streight	9	6	8
346	346	4	455	game	sallington	oment	shear	10	5	5
347	347	5	375	based	bull	zicmaglldseo	tingston	4	12	8
348	348	6	628	second	explored	evhazien	evention	8	8	8
349	349	6	20	avatar	strick	gdbdgoathsimacey	monterial	6	16	9
350	350	4	412	last	defers	fvlcr	sallington	6	5	10
351	351	9	7	airbender	professional	bbly	bull	12	4	4
352	352	6	1	roomed	buttercle	ecbsos	enters	9	6	6
353	353	6	146	artist	reduction	qrokiczcai	explored	9	10	8
354	354	7	2	gustave	constition	jryuvuzimh	strick	10	10	6
355	355	2	530	de	tradula	knlemsk	defers	7	7	6
356	356	4	1	smet	break	nt	professional	5	2	12
357	357	4	140	soon	madicate	ruv	buttercle	8	3	9
358	358	8	83	followed	invance	jkngs	formal	7	5	6
359	359	4	38	jail	compan	rydukavemrukrk	reduction	6	14	9
360	360	4	183	hall	attract	chnamoka	constition	7	8	10
361	361	4	853	then	ance	imdmyxam	tradula	4	8	7
362	362	9	18	tottenham	expears	bdememiimocitloyeslah	break	7	21	5
363	363	7	16	hotspur	mann	mg	madicate	4	2	8
364	364	1	474	e	angles	idg	invance	6	3	7
365	365	1	406	w	mighting	dexwyk	compan	8	6	6
366	366	4	185	elst	reaction	attgfl	attract	8	6	7
367	367	4	1	ezio	spender	azcteyamgetyens	ance	7	15	4
368	368	7	184	italian	starter	ghg	expears	7	3	7
369	369	4	710	name	serectly	mcuijfunqua	mann	8	11	4
370	370	6	1	aetius	spice	aeemonnciz	angles	5	10	6
371	371	6	515	school	result	vvw	mighting	6	3	8
372	372	4	20	hyde	curous	ocgvlyjedlixhera	reaction	6	16	8
373	373	7	158	chicago	commons	spinuk	spender	7	6	7
374	374	12	24	neighborhood	alla	sjnelezawc	starter	4	10	7
375	375	4	4425	from	foatt	sziyotlewmaons	serectly	5	14	8
376	376	5	252	india	danke	mmaucrfhhweelapekodtaldhrt	state	5	26	5
377	377	7	1	dharwad	mars	wpiagswher	spice	4	10	5
378	378	8	967	american	math	nvddo	result	4	5	6
379	379	5	135	style	contruction	vpuoylwgeldced	curous	11	14	6
380	380	3	16	rap	poits	ckpif	commons	5	5	7
381	381	9	15	attracted	construct	h	alla	9	1	4
382	382	3	221	lot	riginal	foarnamqegh	foatt	7	11	5
383	383	5	357	began	wheelet	dhvle	danke	7	5	5
384	384	13	9	strengthening	string	nirsoogsfosnasqii	mars	6	17	4
385	385	4	312	next	cataching	mgt	math	9	3	4
386	386	5	113	month	lands	c	contruction	5	1	11
387	387	2	787	no	arranges	pcitaguitqispo	poits	8	14	5
388	388	3	476	way	anters	mbtaclq	mater	6	7	5
389	389	5	36	angle	secreting	tews	construct	9	4	9
390	390	4	263	lost	trade	eigjbSOStowiggheret	riginal	5	19	7
391	391	6	604	number	primate	v	wheelet	7	1	7
392	392	10	4	contenders	taughtner	iflraib	string	9	7	6
393	393	5	315	match	san	cviachmhenbo	cataching	3	12	9
394	394	4	534	john	syphing	ll	lands	7	2	5
395	395	4	23	cena	secule	xrbx	arranges	6	4	8
396	396	6	37	losing	foot	avpsSOSbdh	anters	4	10	6
397	397	9	31	smackdown	sass	tgeemsyes	secreting	4	9	9
398	398	6	75	berlin	milian	tleaw	trade	6	5	5
399	399	7	274	germany	finish	uqio	primate	6	4	7
400	400	10	6	protesters	investigated	tauiophuleemomsty	taughtner	12	17	9
401	401	3	1500	who	leaders	smtojskraq	san	7	10	3
402	402	6	38	belong	subserved	vyovlidubliumrs	syphing	9	15	7
403	403	6	223	groups	solved	pqjmsbrpzha	secule	6	11	6
404	404	5	38	claim	then	yodtawnol	foot	4	9	4
405	405	7	133	federal	castra	kiswykspiu	sass	6	10	4
406	406	8	251	republic	courtne	mvmbzerhia	milian	7	10	6
407	407	5	197	never	findal	fvuqpaaserzert	finish	6	14	6
408	408	7	33	existed	simple	idafhneyutad	investigated	6	12	12
409	409	5	60	sense	stator	owueersks	leaders	6	9	7
410	410	13	387	international	liet	sukoentinsinexdhoyr	subserved	4	19	9
411	411	3	313	law	artstraviel	oolybiesdoorn	solved	11	13	6
412	412	9	1	deutsches	semples	ysoeqogroftmea	secretion	7	14	9
413	413	5	4	reich	reconserver	tson	then	11	4	4
414	414	9	3	persisted	represure	cs	castra	9	2	6
415	415	5	370	still	arthimate	fdigcgl	courtne	9	7	7
416	416	8	3	persists	apple	febbaeproijn	findal	5	12	6
417	417	7	157	michael	stater	sicnto	simple	6	6	6
418	418	5	1	caton	compused	u	stator	8	1	6
419	419	5	79	jones	reveller	ywerphellesl	liet	8	12	4
420	420	5	377	black	archiparates	fuqor	artstraviel	12	5	11
421	421	7	146	numbers	sendand	remcb	semples	7	5	7
422	422	10	6	correspond	ancourtnest	kaed	reconserver	11	4	11
423	423	10	9	formations	wider	ncwrnolcb	represure	5	9	9
424	424	5	370	white	comminded	artuiwhtpidanqtzlye	arthimate	9	19	9
425	425	5	14	click	angla	aebfrudnoo	apple	5	10	5
426	426	7	111	picture	fendy	uzlowbrancipilliupsconee	stater	5	24	6
427	427	11	158	information	gale	chhnstelmadidenyne	compused	4	18	8
428	428	6	2	bosley	formant	vevotkitlowncomem	reveller	7	17	8
429	429	7	358	october	common	oovegeszSOSaktexhswSOSgytopkhargspeigh	archiparates	6	38	12
430	430	8	84	hospital	candance	ilpquegtluawiui	sendand	8	15	7
431	431	6	6	rancho	bongon	atl	ancourtnest	6	3	11
432	432	6	4	mirage	stard	wndzknnnbSOShrom	wider	5	16	5
433	433	5	203	heart	sender	ntcdhiuhk	comminded	6	9	9
434	434	7	63	failure	hoor	amugdibeobiswfyesqls	angla	4	20	5
435	435	11	36	complicated	panish	unnzkrjunenneiag	fendy	6	16	5
